League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
LaLiga,https://www.transfermarkt.co.uk/nikola-vukcevic/profil/spieler/151470,Nikola Vukcevic,Defensive Midfield,"Dec 13, 1991 (29)",Montenegro,"Aug 9, 2018","Jun 30, 2023",€1.80m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/cheick-doukoure/profil/spieler/129679,Cheick Doukouré,Defensive Midfield,"Sep 11, 1992 (28)",Cote d'Ivoire,"Aug 4, 2017","Jun 30, 2024",€600k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/jose-campana/profil/spieler/120095,José Campaña,Central Midfield,"May 31, 1993 (28)",Spain,"Aug 11, 2016",-,€15.00m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/gonzalo-melero/profil/spieler/162056,Gonzalo Melero,Central Midfield,"Jan 2, 1994 (27)",Spain,"Jul 3, 2019","Jun 30, 2026",€4.50m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/pablo-martinez/profil/spieler/568835,Pablo Martínez,Central Midfield,"Feb 22, 1998 (23)",Spain,"Jul 17, 2020","Jun 30, 2026",€600k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/giorgi-kochorashvili/profil/spieler/405564,Giorgi Kochorashvili,Central Midfield,"Jun 29, 1999 (22)",Georgia,"Jul 1, 2022","Jun 30, 2025",€300k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/enis-bardhi/profil/spieler/245014,Enis Bardhi,Attacking Midfield,"Jul 2, 1995 (25)",North Macedonia,"Jul 17, 2017","Jun 30, 2025",€15.00m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/alex-blesa/profil/spieler/611198,Álex Blesa,Attacking Midfield,"Jan 15, 2002 (19)",Spain,"Jul 1, 2021","Jun 30, 2024",€300k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/alejandro-cantero/profil/spieler/638235,Alejandro Cantero,Left Winger,"Jun 8, 2000 (21)",Spain,"Jul 1, 2021","Jun 30, 2025",€700k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/jorge-de-frutos/profil/spieler/455181,Jorge de Frutos,Right Winger,"Feb 20, 1997 (24)",Spain,"Aug 4, 2020","Jun 30, 2025",€15.00m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/ruben-rochina/profil/spieler/67548,Rubén Rochina,Right Winger,"Mar 23, 1991 (30)",Spain,"Jul 1, 2018",-,€2.80m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/hernani/profil/spieler/172142,Hernâni,Right Winger,"Aug 20, 1991 (29)",Portugal,"Jul 2, 2019","Jun 30, 2024",€1.20m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/edgar-sevikyan/profil/spieler/430488,Edgar Sevikyan,Right Winger,"Aug 8, 2001 (19)",Russia,-,"Jun 30, 2025",€700k,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/roger-marti/profil/spieler/212391,Roger Martí,Centre-Forward,"Jan 3, 1991 (30)",Spain,"Jan 1, 2013","Jun 30, 2026",€10.00m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/jose-luis-morales/profil/spieler/252677,José Luis Morales,Centre-Forward,"Jul 23, 1987 (33)",Spain,"Jul 1, 2013","Jun 30, 2024",€6.00m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/dani-gomez/profil/spieler/422460,Dani Gómez,Centre-Forward,"Jul 30, 1998 (22)",Spain,"Aug 4, 2020","Jun 30, 2025",€1.50m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/sergio-leon/profil/spieler/145769,Sergio León,Centre-Forward,"Jan 6, 1989 (32)",Spain,"Jul 1, 2019","Jun 30, 2024",€1.20m,Levante UD,https://www.transfermarkt.co.uk/ud-levante/startseite/verein/3368/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/dean-henderson/profil/spieler/258919,Dean Henderson,Goalkeeper,"Mar 12, 1997 (24)",England,"Aug 1, 2020","Jun 30, 2025",€22.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/david-de-gea/profil/spieler/59377,David de Gea,Goalkeeper,"Nov 7, 1990 (30)",Spain,"Jul 1, 2011",-,€18.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,"Feb 22, 1987 (34)",Argentina,"Jul 27, 2015","Dec 31, 2024",€1.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,"Jun 28, 1996 (25)",Portugal,"Jul 1, 2017",-,€300k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/nathan-bishop/profil/spieler/495033,Nathan Bishop,Goalkeeper,"Oct 15, 1999 (21)",England,-,"Jun 30, 2024",€300k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/lee-grant/profil/spieler/13460,Lee Grant,Goalkeeper,"Jan 27, 1983 (38)",England,"Jul 3, 2018",-,€250k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/harry-maguire/profil/spieler/177907,Harry Maguire,Centre-Back,"Mar 5, 1993 (28)",England,"Aug 5, 2019","Jun 30, 2025",€45.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/victor-lindelof/profil/spieler/184573,Victor Lindelöf,Centre-Back,"Jul 17, 1994 (26)",Sweden,"Jul 1, 2017","Jun 30, 2024",€24.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/eric-bailly/profil/spieler/286384,Eric Bailly,Centre-Back,"Apr 12, 1994 (27)",Cote d'Ivoire,"Jul 1, 2016","Jun 30, 2024",€15.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,Centre-Back,"Nov 14, 1997 (23)",England,"Jan 1, 2017",-,€8.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,"Feb 21, 1992 (29)",England,"Jul 1, 2011",-,€5.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/teden-mengi/profil/spieler/548470,Teden Mengi,Centre-Back,"Apr 30, 2002 (19)",England,"Jul 1, 2020","Jun 30, 2024",€1.50m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/will-fish/profil/spieler/640245,Will Fish,Centre-Back,"Feb 17, 2003 (18)",England,-,"Jun 30, 2025",€500k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/luke-shaw/profil/spieler/183288,Luke Shaw,Left-Back,"Jul 12, 1995 (25)",England,"Jul 1, 2014","Jun 30, 2027",€35.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/alex-telles/profil/spieler/255755,Alex Telles,Left-Back,"Dec 15, 1992 (28)",Brazil,"Oct 5, 2020","Jun 30, 2024",€20.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/brandon-williams/profil/spieler/507700,Brandon Williams,Left-Back,"Sep 3, 2000 (20)",England,"Jul 1, 2019","Jun 30, 2024",€10.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/aaron-wan-bissaka/profil/spieler/477758,Aaron Wan-Bissaka,Right-Back,"Nov 26, 1997 (23)",England,"Jul 1, 2019","Jun 30, 2024",€40.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/diogo-dalot/profil/spieler/357147,Diogo Dalot,Right-Back,"Mar 18, 1999 (22)",Portugal,"Jul 1, 2018","Jun 30, 2028",€10.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/timothy-fosu-mensah/profil/spieler/315131,Timothy Fosu-Mensah,Right-Back,"Jan 2, 1998 (23)",Netherlands,"Jan 1, 2016","Jun 30, 2024",€4.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/scott-mctominay/profil/spieler/315969,Scott McTominay,Defensive Midfield,"Dec 8, 1996 (24)",Scotland,"Jul 1, 2017","Jun 30, 2025",€35.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/nemanja-matic/profil/spieler/74683,Nemanja Matic,Defensive Midfield,"Aug 1, 1988 (32)",Serbia,"Jul 31, 2017","Jun 30, 2024",€8.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/paul-pogba/profil/spieler/122153,Paul Pogba,Central Midfield,"Mar 15, 1993 (28)",France,"Aug 9, 2016","Jun 30, 2026",€60.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/donny-van-de-beek/profil/spieler/288255,Donny van de Beek,Central Midfield,"Apr 18, 1997 (24)",Netherlands,"Sep 2, 2020","Jun 30, 2025",€30.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/fred/profil/spieler/191614,Fred,Central Midfield,"Mar 5, 1993 (28)",Brazil,"Jul 1, 2018","Jun 30, 2024",€22.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/ethan-galbraith/profil/spieler/433991,Ethan Galbraith,Central Midfield,"May 11, 2001 (20)",Northern Ireland,-,"Jun 30, 2025",€900k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/bruno-fernandes/profil/spieler/240306,Bruno Fernandes,Attacking Midfield,"Sep 8, 1994 (26)",Portugal,"Jan 29, 2020","Jun 30, 2026",€90.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/jesse-lingard/profil/spieler/141660,Jesse Lingard,Attacking Midfield,"Dec 15, 1992 (28)",England,"Jul 1, 2014",-,€22.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/juan-mata/profil/spieler/44068,Juan Mata,Attacking Midfield,"Apr 28, 1988 (33)",Spain,"Jan 24, 2014",-,€4.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/hannibal/profil/spieler/607224,Hannibal,Attacking Midfield,"Jan 21, 2003 (18)",Tunisia,"Jul 1, 2022","Jun 30, 2024",€3.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/marcus-rashford/profil/spieler/258923,Marcus Rashford,Left Winger,"Oct 31, 1997 (23)",England,"Jan 1, 2016","Jun 30, 2028",€85.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/anthony-elanga/profil/spieler/583189,Anthony Elanga,Left Winger,"Apr 27, 2002 (19)",Sweden,"Jan 1, 2022","Jun 30, 2026",€800k,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/mason-greenwood/profil/spieler/532826,Mason Greenwood,Right Winger,"Oct 1, 2001 (19)",England,"Jul 1, 2019","Jun 30, 2025",€50.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/daniel-james/profil/spieler/319301,Daniel James,Right Winger,"Nov 10, 1997 (23)",Wales,"Jul 1, 2019","Jun 30, 2026",€18.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/amad-diallo/profil/spieler/536835,Amad Diallo,Right Winger,"Jul 11, 2002 (18)",Cote d'Ivoire,"Jan 2, 2021","Jun 30, 2025",€18.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/facundo-pellistri/profil/spieler/676318,Facundo Pellistri,Right Winger,"Dec 20, 2001 (19)",Uruguay,"Oct 5, 2020","Jun 30, 2025",€6.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/shola-shoretire/profil/spieler/640026,Shola Shoretire,Right Winger,"Feb 2, 2004 (17)",England,"Jul 1, 2021",-,€3.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/anthony-martial/profil/spieler/182877,Anthony Martial,Centre-Forward,"Dec 5, 1995 (25)",France,"Sep 1, 2015","Jun 30, 2024",€45.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/edinson-cavani/profil/spieler/48280,Edinson Cavani,Centre-Forward,"Feb 14, 1987 (34)",Uruguay,"Oct 5, 2020","Jun 30, 2024",€6.00m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
Premier League,https://www.transfermarkt.co.uk/odion-ighalo/profil/spieler/62121,Odion Ighalo,Centre-Forward,"Jun 16, 1989 (32)",Nigeria,"Jan 31, 2020",-,€3.50m,Manchester United,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985/saison_id/2020,https://www.transfermarkt.co.uk/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/fernando-pacheco/profil/spieler/172015,Fernando Pacheco,Goalkeeper,"May 18, 1992 (29)",Spain,"Aug 7, 2015","Jun 30, 2026",€8.00m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/antonio-sivera/profil/spieler/298197,Antonio Sivera,Goalkeeper,"Aug 11, 1996 (24)",Spain,"Jul 19, 2017","Jun 30, 2024",€900k,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/aritz-castro/profil/spieler/582718,Aritz Castro,Goalkeeper,"May 20, 1998 (23)",Spain,-,"Jun 30, 2023",€150k,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/florian-lejeune/profil/spieler/127108,Florian Lejeune,Centre-Back,"May 20, 1991 (30)",France,"Jul 22, 2021","Jun 30, 2024",€4.50m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/victor-laguardia/profil/spieler/67080,Víctor Laguardia,Centre-Back,"Nov 5, 1989 (31)",Spain,"Jul 11, 2014",-,€4.00m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/rodrigo-ely/profil/spieler/176140,Rodrigo Ely,Centre-Back,"Nov 3, 1993 (27)",Brazil,"Aug 1, 2017","Jun 30, 2024",€2.20m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/stephane-keller/profil/spieler/718032,Stephane Keller,Centre-Back,"Aug 20, 2001 (19)",Cameroon,-,"Jun 30, 2024",€150k,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/abdel-abqar/profil/spieler/559979,Abdel Abqar,Centre-Back,"Mar 10, 1999 (22)",Morocco,"Jul 1, 2022","Jun 30, 2025",€150k,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/hugo-perez/profil/spieler/718027,Hugo Pérez,Centre-Back,"Dec 16, 2002 (18)",Spain,-,"Jun 30, 2024",-,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/ruben-duarte/profil/spieler/177046,Rubén Duarte,Left-Back,"Oct 18, 1995 (25)",Spain,"Jul 1, 2017","Jun 30, 2026",€4.00m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/adrian-marin/profil/spieler/295414,Adrián Marín,Left-Back,"Jan 9, 1997 (24)",Spain,"Aug 9, 2018","Jun 30, 2026",€1.20m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/javi-lopez/profil/spieler/568158,Javi López,Left-Back,"Mar 25, 2002 (19)",Spain,"Aug 4, 2020","Jun 30, 2025",€600k,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/eneko-ortiz/profil/spieler/892217,Eneko Ortiz,Left-Back,"May 26, 2003 (18)",Spain,-,"Jun 30, 2025",-,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/tomas-tavares/profil/spieler/550549,Tomás Tavares,Right-Back,"Mar 7, 2001 (20)",Portugal,"Oct 3, 2020","Jun 30, 2026",€5.50m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/martin-aguirregabiria/profil/spieler/483573,Martín Aguirregabiria,Right-Back,"May 10, 1996 (25)",Spain,"Jul 1, 2018","Jun 30, 2025",€3.00m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
LaLiga,https://www.transfermarkt.co.uk/ximo-navarro/profil/spieler/184767,Ximo Navarro,Right-Back,"Jan 23, 1990 (31)",Spain,"Jul 6, 2018",-,€1.80m,Deportivo Alavés,https://www.transfermarkt.co.uk/deportivo-alaves/startseite/verein/1108/saison_id/2020,https://www.transfermarkt.co.uk/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020
