League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
Eredivisie,https://www.transfermarkt.co.uk/joep-van-der-sluijs/profil/spieler/636170,Joep van der Sluijs,Left Winger,"Dec 1, 2001 (20)",Netherlands,"Jul 1, 2020","Jun 30, 2023",€125k,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ibrahim-cissoko/profil/spieler/575693,Ibrahim Cissoko,Left Winger,"Mar 26, 2003 (19)",Netherlands,"Jul 1, 2022","Jun 30, 2024",-,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/elayis-tavsan/profil/spieler/462086,Elayis Tavsan,Right Winger,"Apr 30, 2001 (21)",Netherlands,"Jul 1, 2020","Jun 30, 2024",€1.40m,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ali-akman/profil/spieler/555719,Ali Akman,Centre-Forward,"Apr 18, 2002 (20)",Turkey,"Aug 4, 2021","Jun 30, 2023",€1.20m,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ole-romeny/profil/spieler/361070,Ole Romeny,Centre-Forward,"Jun 20, 2000 (22)",Netherlands,"Jul 1, 2018","Jun 30, 2023",€375k,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/wilfried-bony/profil/spieler/81808,Wilfried Bony,Centre-Forward,"Dec 10, 1988 (33)",Cote d'Ivoire,"Jan 26, 2022",-,€300k,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/pedro-ruiz/profil/spieler/523998,Pedro Ruiz,Centre-Forward,"Mar 30, 2000 (22)",Spain,"Aug 27, 2021","Jun 30, 2024",€250k,NEC Nijmegen,https://www.transfermarkt.co.uk/nec-nijmegen/startseite/verein/467/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/michael-verrips/profil/spieler/288259,Michael Verrips,Goalkeeper,"Dec 3, 1996 (25)",Netherlands,"Jul 1, 2022","Jun 30, 2024",€800k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/yanick-van-osch/profil/spieler/258362,Yanick van Osch,Goalkeeper,"Mar 24, 1997 (25)",Netherlands,"Jul 1, 2020","Jun 30, 2023",€700k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/felix-dornebusch/profil/spieler/119034,Felix Dornebusch,Goalkeeper,"Jul 12, 1994 (27)",Germany,"Jul 1, 2021","Jun 30, 2023",€225k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ruben-van-kouwen/profil/spieler/566910,Ruben van Kouwen,Goalkeeper,"May 19, 2001 (21)",Netherlands,"Aug 26, 2021","Jun 30, 2023",€50k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/tom-hendriks/profil/spieler/687560,Tom Hendriks,Goalkeeper,"May 14, 2002 (20)",Netherlands,"Jul 1, 2021","Jun 30, 2024",€50k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/dimitrios-siovas/profil/spieler/52403,Dimitrios Siovas,Centre-Back,"Sep 16, 1988 (33)",Greece,"Jan 31, 2022","Jun 30, 2024",€750k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/martin-angha/profil/spieler/122695,Martin Angha,Centre-Back,"Jan 22, 1994 (28)",Switzerland,"Aug 26, 2019",-,€700k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/nigel-lonwijk/profil/spieler/566043,Nigel Lonwijk,Centre-Back,"Oct 27, 2002 (19)",Netherlands,"Aug 31, 2021","Jun 30, 2025",€300k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/roel-janssen/profil/spieler/168787,Roel Janssen,Centre-Back,"Jun 16, 1990 (32)",Netherlands,"Jul 1, 2020","Jun 30, 2023",€300k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/stijn-hogervorst/profil/spieler/707364,Stijn Hogervorst,Centre-Back,"Oct 1, 2002 (19)",Netherlands,-,"Jun 30, 2023",€25k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/george-cox/profil/spieler/359692,George Cox,Left-Back,"Jan 14, 1998 (24)",England,"Jul 6, 2020","Jun 30, 2023",€900k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ronan-pluijmen/profil/spieler/892047,Ronan Pluijmen,Left-Back,"Jun 26, 2003 (19)",Thailand,"Jul 1, 2021","May 31, 2023",€50k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/lazaros-rota/profil/spieler/483916,Lazaros Rota,Right-Back,"Aug 23, 1997 (24)",Greece,"Jan 31, 2020","Jun 30, 2026",€1.00m,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ivo-pinto/profil/spieler/82281,Ivo Pinto,Right-Back,"Jan 7, 1990 (32)",Portugal,"Jul 1, 2022","Jun 30, 2023",€500k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/andreas-samaris/profil/spieler/140032,Andreas Samaris,Defensive Midfield,"Jun 13, 1989 (33)",Greece,"Nov 19, 2021","Jun 30, 2023",€700k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/mickael-tirpan/profil/spieler/201248,Mickaël Tirpan,Defensive Midfield,"Oct 23, 1993 (28)",Belgium,"Aug 27, 2021","Jun 30, 2024",€700k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/tesfaldet-tekie/profil/spieler/283185,Tesfaldet Tekie,Central Midfield,"Jun 4, 1997 (25)",Sweden,"Sep 9, 2019","Dec 31, 2026",€850k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/deroy-duarte/profil/spieler/432852,Deroy Duarte,Central Midfield,"Jul 4, 1999 (22)",Cape Verde,"Aug 12, 2021","Jun 30, 2024",€750k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/adnan-ugur/profil/spieler/409515,Adnan Ugur,Central Midfield,"Jun 28, 2001 (21)",Belgium,"Jul 1, 2019","Jun 30, 2024",€500k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ben-rienstra/profil/spieler/64506,Ben Rienstra,Central Midfield,"Jun 5, 1990 (32)",Netherlands,"Sep 1, 2020","Jun 30, 2023",€300k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/ryan-johansson/profil/spieler/351071,Ryan Johansson,Central Midfield,"Feb 15, 2001 (21)",Ireland,"Aug 13, 2021","Jun 30, 2026",€100k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/zian-flemming/profil/spieler/411537,Zian Flemming,Attacking Midfield,"Aug 1, 1998 (23)",Netherlands,"Aug 27, 2020",-,€2.00m,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/arianit-ferati/profil/spieler/247380,Arianit Ferati,Attacking Midfield,"Sep 7, 1997 (24)",Kosovo,"Jul 29, 2021","Jun 30, 2024",€300k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/richie-musaba/profil/spieler/495963,Richie Musaba,Attacking Midfield,"Dec 6, 2000 (21)",Netherlands,"Sep 4, 2020","Jun 30, 2023",€200k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/yigit-emre-celtik/profil/spieler/655894,Yigit Emre Celtik,Attacking Midfield,"Apr 7, 2003 (19)",Turkey,"Jul 27, 2021","Jun 30, 2026",€100k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/emil-hansson/profil/spieler/276002,Emil Hansson,Left Winger,"Jun 15, 1998 (24)",Sweden,"Jul 1, 2020","Jun 30, 2024",€600k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/lisandro-semedo/profil/spieler/225431,Lisandro Semedo,Right Winger,"Mar 12, 1996 (26)",Cape Verde,"Jul 1, 2018","Jun 30, 2024",€700k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/jordan-botaka/profil/spieler/196860,Jordan Botaka,Right Winger,"Jun 24, 1993 (29)",DR Congo,"Jan 28, 2022","Jun 30, 2023",€600k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/thibaud-verlinden/profil/spieler/338673,Thibaud Verlinden,Right Winger,"Jul 9, 1999 (22)",Belgium,"Jan 22, 2021","Jun 30, 2024",€250k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/tijjani-noslin/profil/spieler/457736,Tijjani Noslin,Right Winger,"Jul 7, 1999 (22)",Netherlands,"Aug 11, 2021","Jun 30, 2026",€250k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/tunahan-tasci/profil/spieler/594240,Tunahan Tasci,Right Winger,"Apr 29, 2002 (20)",Turkey,"Jul 1, 2022","Jun 30, 2026",€100k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/mats-seuntjens/profil/spieler/187809,Mats Seuntjens,Centre-Forward,"Apr 17, 1992 (30)",Netherlands,"Aug 15, 2020","Jun 30, 2023",€1.20m,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/paul-gladon/profil/spieler/180843,Paul Gladon,Centre-Forward,"Mar 18, 1992 (30)",Netherlands,"Feb 4, 2022","Jun 30, 2024",€450k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/charlison-benschop/profil/spieler/66783,Charlison Benschop,Centre-Forward,"Aug 21, 1989 (32)",Curacao,"Jan 31, 2022","Jun 30, 2023",€350k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/bassala-sambou/profil/spieler/406924,Bassala Sambou,Centre-Forward,"Oct 15, 1997 (24)",Germany,"Jul 23, 2019","Jun 30, 2023",€300k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/toshio-lake/profil/spieler/514290,Toshio Lake,Centre-Forward,"Mar 26, 2001 (21)",Netherlands,"Jul 1, 2021",-,€200k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/samy-baghdadi/profil/spieler/511454,Samy Baghdadi,Centre-Forward,"Jul 11, 1997 (24)",France,"Aug 3, 2021","Jun 30, 2024",€150k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/arian-kastrati/profil/spieler/548185,Arian Kastrati,Centre-Forward,"Jul 15, 2001 (20)",Kosovo,"Jul 1, 2021","Jun 30, 2023",€75k,Fortuna Sittard,https://www.transfermarkt.co.uk/fortuna-sittard/startseite/verein/385/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/peter-vindahl-jensen/profil/spieler/395421,Peter Vindahl Jensen,Goalkeeper,"Feb 16, 1998 (24)",Denmark,"Aug 16, 2021","Jun 30, 2023",€900k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/hobie-verhulst/profil/spieler/116471,Hobie Verhulst,Goalkeeper,"Apr 2, 1993 (29)",Netherlands,"Jul 1, 2020","Jun 30, 2025",€425k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/sem-westerveld/profil/spieler/595935,Sem Westerveld,Goalkeeper,"Jul 18, 2002 (19)",Netherlands,"Jul 1, 2022","Jun 30, 2026",€250k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/beau-reus/profil/spieler/515386,Beau Reus,Goalkeeper,"Oct 30, 2001 (20)",Netherlands,"Jul 1, 2021","Jun 30, 2024",€150k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/mees-bakker/profil/spieler/436061,Mees Bakker,Goalkeeper,"Mar 11, 2001 (21)",Netherlands,"Jul 1, 2020","Jun 30, 2023",€100k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/pantelis-chatzidiakos/profil/spieler/144244,Pantelis Chatzidiakos,Centre-Back,"Jan 18, 1997 (25)",Greece,"Dec 4, 2015","Jun 30, 2024",€2.50m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/bruno-martins-indi/profil/spieler/112052,Bruno Martins Indi,Centre-Back,"Feb 8, 1992 (30)",Netherlands,"Jul 5, 2021","Jun 30, 2025",€2.20m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/sam-beukema/profil/spieler/433984,Sam Beukema,Centre-Back,"Nov 17, 1998 (23)",Netherlands,"Jul 1, 2021","Jun 30, 2026",€1.00m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/timo-letschert/profil/spieler/231378,Timo Letschert,Centre-Back,"May 25, 1993 (29)",Netherlands,"Sep 3, 2020","Dec 31, 2023",€700k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/maxim-dekker/profil/spieler/646704,Maxim Dekker,Centre-Back,"Apr 21, 2004 (18)",Netherlands,"Jul 1, 2022","Jun 30, 2026",€400k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/jorn-berkhout/profil/spieler/595937,Jorn Berkhout,Centre-Back,"Mar 18, 2002 (20)",Netherlands,-,"Jun 30, 2026",€250k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/owen-wijndal/profil/spieler/339328,Owen Wijndal,Left-Back,"Nov 28, 1999 (22)",Netherlands,"Jul 1, 2017","Jun 30, 2027",€12.00m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/milos-kerkez/profil/spieler/730861,Milos Kerkez,Left-Back,"Nov 7, 2003 (18)",Hungary,"Jan 29, 2022","Jun 30, 2026",€700k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/maxim-gullit/profil/spieler/501640,Maxim Gullit,Left-Back,"May 20, 2001 (21)",Netherlands,"Jul 1, 2021","Jun 30, 2023",€350k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/yukinari-sugawara/profil/spieler/405385,Yukinari Sugawara,Right-Back,"Jun 28, 2000 (22)",Japan,"Jul 1, 2020","Jun 30, 2025",€3.00m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/aslak-witry/profil/spieler/313944,Aslak Witry,Right-Back,"Mar 10, 1996 (26)",Norway,"Aug 9, 2021","Jun 30, 2025",€1.20m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/teun-koopmeiners/profil/spieler/360518,Teun Koopmeiners,Defensive Midfield,"Feb 28, 1998 (24)",Netherlands,"Jul 1, 2017","Jun 30, 2025",€25.00m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/jordy-clasie/profil/spieler/104223,Jordy Clasie,Defensive Midfield,"Jun 27, 1991 (31)",Netherlands,"Jul 22, 2019","Jun 30, 2024",€2.50m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/peer-koopmeiners/profil/spieler/361074,Peer Koopmeiners,Defensive Midfield,"May 4, 2000 (22)",Netherlands,"Jul 1, 2021","Jun 30, 2023",€600k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/fredrik-midtsjo/profil/spieler/136180,Fredrik Midtsjö,Central Midfield,"Aug 11, 1993 (28)",Norway,"Aug 26, 2017","Jun 30, 2025",€6.00m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/tijjani-reijnders/profil/spieler/460939,Tijjani Reijnders,Central Midfield,"Jul 29, 1998 (23)",Netherlands,"Jan 1, 2018","Jun 30, 2027",€1.50m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/zico-buurmeester/profil/spieler/595940,Zico Buurmeester,Central Midfield,"Jun 7, 2002 (20)",Netherlands,"Jul 1, 2022","Jun 30, 2024",€550k,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
Eredivisie,https://www.transfermarkt.co.uk/dani-de-wit/profil/spieler/340459,Dani de Wit,Attacking Midfield,"Jan 28, 1998 (24)",Netherlands,"Aug 30, 2019","Jun 30, 2024",€3.50m,AZ Alkmaar,https://www.transfermarkt.co.uk/az-alkmaar/startseite/verein/1090/saison_id/2021,https://www.transfermarkt.co.uk/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2021
